3644	14383	6
3644	14384	3
3644	14386	1
3644	14387	7
3644	14391	1
3644	14392	1
3644	14395	3
3644	15701	4
3644	16175	2
3644	16201	4
3644	16206	2
3644	17696	3
3644	18423	10
3644	19341	6
3644	20122	2
3644	20242	1
3644	20246	2
3644	20354	2
3644	20990	2
3644	25140	3
3644	25317	6
3644	26170	2
3644	26375	6
3644	26990	11
3644	27039	4
3644	27626	3
3644	27628	5
3644	27848	3
3644	28093	3
3644	28098	3
3644	28945	1
3644	35184	2
3644	36468	1
3644	38059	2
3644	38241	2
3644	41860	6
3644	44304	1
3644	46465	2
3644	48372	1
3644	51545	35
3644	51547	6
3644	51548	20
3644	51549	4
3644	51551	11
3644	51552	27
3644	52158	1
3644	52722	1
3644	53635	1
3644	53815	2
3644	55452	2
3644	56224	27
3644	56287	1
3644	56307	14
3644	56861	1
3644	56926	1
3644	56929	2
3644	57392	3
3644	58110	9
3644	58115	2
3644	58507	2
3644	58518	1
3644	58525	4
3644	58526	2
3644	59088	2
3644	62907	1
3644	64221	1
3644	66486	3
3644	66488	3
3644	66490	1
3644	66527	2
3644	67217	1
3644	68312	3
3644	68396	11
3644	68398	4
3644	68400	10
3644	68401	1
3644	68404	2
3644	68406	1
3644	68410	4
3644	68412	1
3644	68433	11
3644	70746	4
3644	71039	2
3644	71040	1
3644	73198	2
3644	73202	2
3644	73671	3
3644	73970	7
3644	74891	17
3644	74893	4
3644	74897	1
3644	74945	12
3644	74948	2
3644	75383	2
3644	75385	4
3644	75390	3
3644	78898	7
3644	82096	1
3644	82677	1
3644	83285	1
3644	83287	1
3644	83291	3
3644	83294	3
3644	85055	1
3644	85221	2
3644	86019	5
3644	86312	12
3644	86855	4
3644	88020	1
3644	91205	11
3644	92315	1
3644	93869	13
3644	96117	1
3644	96322	2
3644	98159	7
3644	99310	10
3644	99311	3
3644	99313	7
3644	99314	3
3644	100323	7
3644	100324	2
3644	100570	1
3644	100572	1
3644	104118	1
3644	104803	2
3644	105743	3
3644	109111	1
3644	109905	3
3644	110357	15
3644	110359	1
3644	110825	1
3644	111412	1
3644	114069	5
3644	116330	15
3644	116655	5
3644	117232	5
3644	117235	6
3644	119089	2
3644	120433	3
3644	121313	2
3644	122612	3
3644	123253	2
3644	123507	1
3644	123932	3
3644	125582	1
3644	125584	2
3644	126526	2
3644	126533	1
3644	126556	2
3644	126613	2
3644	126614	1
3644	126618	2
3644	126621	12
3644	126742	1
3644	128004	2
3644	128011	2
3644	128033	3
3644	128035	1
3644	128048	1
3644	128066	3
3644	128071	5
3644	128074	2
3644	128084	2
3644	128087	6
3644	128115	6
3644	128239	1
3644	128241	1
3644	128751	10
3644	128797	54
3644	128804	21
3644	128807	14
3644	128817	15
3644	128832	3
3644	130689	3
3644	131373	3
3644	132293	1
3644	133004	2
3644	133030	1
3644	133832	11
3644	133861	3
3644	134851	1
3644	135501	1
3644	135730	2
3644	136540	1
3644	136689	1
3644	136690	1
3644	138406	2
3644	138619	2
3644	139192	1
3644	139959	1
3644	140876	2
3644	141840	1
3644	142560	3
3644	145508	2
3644	146643	3
3644	147535	1
3644	148313	7
3644	149762	3
3644	149772	3
3644	149773	4
3644	152096	4
3644	152099	2
3644	152101	3
3644	154993	2
3644	155002	1
3644	157133	8
3644	157217	5
3644	159998	2
3644	160539	1
3644	160542	1
3644	160545	1
3644	160547	1
3644	160554	2
3644	160555	5
3644	161120	3
3644	162733	1
3644	163362	2
3644	164734	3
3644	164737	4
3644	165553	3
3644	165677	4
3644	165684	1
3644	165889	4
3644	166074	4
3644	166580	3
3644	167326	4
3644	170847	9
3644	170849	8
3644	170851	18
3644	170860	2
3644	171579	1
3644	172127	4
3644	172284	1
3644	173192	2
3644	173204	1
3644	173695	2
3644	174543	13
3644	174544	1
3644	177141	4
3644	178199	3
3644	178463	3
3644	179773	3
3644	180155	1
3644	182781	1
3644	182898	1
3644	183217	4
3710	8791	4
3710	10593	19
3710	10714	1
3710	12085	30
3710	13383	4
3710	13388	8
3710	13389	5
3710	13392	2
3710	14379	1
3710	14380	4
3710	14383	4
3710	14384	1
3710	14386	2
3710	14387	12
3710	14391	2
3710	14392	3
3710	14395	4
3710	16175	2
3710	16201	1
3710	16206	2
3710	17696	2
3710	18423	18
3710	19341	11
3710	20122	1
3710	20242	2
3710	20246	1
3710	20354	3
3710	20990	6
3710	25140	12
3710	25317	14
3710	26170	6
3710	26375	2
3710	26990	18
3710	27039	3
3710	27626	1
3710	27627	4
3710	27628	4
3710	27848	1
3710	28093	9
3710	28098	3
3710	28945	3
3710	29580	1
3710	32088	1
3710	34945	3
3710	35184	4
3710	36468	1
3710	38059	10
3710	38241	4
3710	40091	1
3710	41860	6
3710	44304	2
3710	46465	9
3710	47260	1
3710	48372	1
3710	48382	1
3710	50134	3
3710	51545	23
3710	51547	6
3710	51548	30
3710	51549	4
3710	51551	18
3710	51552	37
3710	52158	3
3710	52722	5
3710	53635	4
3710	53815	4
3710	55452	6
3710	56191	1
3710	56224	47
3710	56287	8
3710	56307	19
3710	56861	1
3710	56929	1
3710	57392	3
3710	58110	5
3710	58115	5
3710	58507	5
3710	58518	5
3710	58526	1
3710	58776	2
3710	59086	2
3710	59088	4
3710	62907	4
3710	66486	4
3710	66527	2
3710	67217	2
